"","time","state","county","NAME","SAEMHI_PT","SAEPOVRTALL_PT"
"3412",2011-01-01,"28","041","Greene County",37362,22.5
"3413",2011-01-01,"28","043","Grenada County",32543,20.2
"3414",2011-01-01,"28","045","Hancock County",39996,24.5
"3415",2011-01-01,"28","047","Harrison County",39046,20.5
"3416",2011-01-01,"28","049","Hinds County",35014,26.2
"3417",2011-01-01,"28","051","Holmes County",22623,41
"3418",2011-01-01,"28","053","Humphreys County",23169,37.6
"3419",2011-01-01,"28","055","Issaquena County",27683,40.1
"3420",2011-01-01,"28","057","Itawamba County",37848,17.7
"3421",2011-01-01,"28","059","Jackson County",47672,17.3
"3422",2011-01-01,"28","061","Jasper County",30574,24.7
"3423",2011-01-01,"28","063","Jefferson County",23420,37.5
"3424",2011-01-01,"28","065","Jefferson Davis County",27808,29.8
"3425",2011-01-01,"28","067","Jones County",37030,20.1
"3426",2011-01-01,"28","069","Kemper County",27601,28.9
"3427",2011-01-01,"28","071","Lafayette County",39853,23.1
"3428",2011-01-01,"28","073","Lamar County",49250,17
"3429",2011-01-01,"28","075","Lauderdale County",36420,23
"3430",2011-01-01,"28","077","Lawrence County",35396,19.9
"3431",2011-01-01,"28","079","Leake County",33007,27.1
"3432",2011-01-01,"28","081","Lee County",40983,16.6
"3433",2011-01-01,"28","083","Leflore County",24839,43.2
"3434",2011-01-01,"28","085","Lincoln County",36112,24.1
"3435",2011-01-01,"28","087","Lowndes County",38605,24.4
"3436",2011-01-01,"28","089","Madison County",55692,14.2
"3437",2011-01-01,"28","091","Marion County",31368,30.8
"3438",2011-01-01,"28","093","Marshall County",32943,23.8
"3439",2011-01-01,"28","095","Monroe County",34735,19.3
"3440",2011-01-01,"28","097","Montgomery County",31249,27.8
"3441",2011-01-01,"28","099","Neshoba County",34658,23.7
"3442",2011-01-01,"28","101","Newton County",34269,22
"3443",2011-01-01,"28","103","Noxubee County",21929,39
"3444",2011-01-01,"28","105","Oktibbeha County",31937,33.5
"3445",2011-01-01,"28","107","Panola County",32764,24.3
"3446",2011-01-01,"28","109","Pearl River County",38276,24.4
"3447",2011-01-01,"28","111","Perry County",34766,21.3
"3448",2011-01-01,"28","113","Pike County",31142,27.4
"3449",2011-01-01,"28","115","Pontotoc County",38348,16.6
"3450",2011-01-01,"28","117","Prentiss County",32927,24.2
"3451",2011-01-01,"28","119","Quitman County",24786,37.5
"3452",2011-01-01,"28","121","Rankin County",59890,10.8
"3453",2011-01-01,"28","123","Scott County",32004,25.1
"3454",2011-01-01,"28","125","Sharkey County",26439,35
"3455",2011-01-01,"28","127","Simpson County",32348,24.2
"3456",2011-01-01,"28","129","Smith County",36311,21.2
"3457",2011-01-01,"28","131","Stone County",39113,19.3
"3458",2011-01-01,"28","133","Sunflower County",26788,41.8
"3459",2011-01-01,"28","135","Tallahatchie County",27789,35.9
"3460",2011-01-01,"28","137","Tate County",42201,18.7
"3461",2011-01-01,"28","139","Tippah County",33701,21.5
"3462",2011-01-01,"28","141","Tishomingo County",33494,17.4
"3463",2011-01-01,"28","143","Tunica County",29631,30
"3464",2011-01-01,"28","145","Union County",36925,19.2
"3465",2011-01-01,"28","147","Walthall County",28707,26.1
"3466",2011-01-01,"28","149","Warren County",38874,22.4
"3467",2011-01-01,"28","151","Washington County",29287,37.4
"3468",2011-01-01,"28","153","Wayne County",32817,29.6
"3469",2011-01-01,"28","155","Webster County",32935,21.5
"3470",2011-01-01,"28","157","Wilkinson County",26738,35
"3471",2011-01-01,"28","159","Winston County",31826,23.5
"3472",2011-01-01,"28","161","Yalobusha County",32022,23.8
"3473",2011-01-01,"28","163","Yazoo County",28449,33.2
"3474",2012-01-01,"28","001","Adams County",29940,31.1
"3475",2012-01-01,"28","003","Alcorn County",35583,22.2
"3476",2012-01-01,"28","005","Amite County",32724,28.1
"3477",2012-01-01,"28","007","Attala County",33679,27.8
"3478",2012-01-01,"28","009","Benton County",29037,27.4
"3479",2012-01-01,"28","011","Bolivar County",28832,36.4
"3480",2012-01-01,"28","013","Calhoun County",31353,22.5
"3481",2012-01-01,"28","015","Carroll County",36906,20.8
"3482",2012-01-01,"28","017","Chickasaw County",31601,24.8
"3483",2012-01-01,"28","019","Choctaw County",32814,25.1
"3484",2012-01-01,"28","021","Claiborne County",26152,37.7
"3485",2012-01-01,"28","023","Clarke County",33749,22.4
"3486",2012-01-01,"28","025","Clay County",30057,26.6
"3487",2012-01-01,"28","027","Coahoma County",25662,36.5
"3488",2012-01-01,"28","029","Copiah County",31147,31.1
"3489",2012-01-01,"28","031","Covington County",32932,24.8
"3490",2012-01-01,"28","033","DeSoto County",55011,10.9
"3491",2012-01-01,"28","035","Forrest County",32210,29
"3492",2012-01-01,"28","037","Franklin County",31287,21.8
"3493",2012-01-01,"28","039","George County",46194,20.8
"3494",2012-01-01,"28","041","Greene County",37234,25.2
"3495",2012-01-01,"28","043","Grenada County",32677,24.5
"3496",2012-01-01,"28","045","Hancock County",41308,21.6
"3497",2012-01-01,"28","047","Harrison County",40782,20.5
"3498",2012-01-01,"28","049","Hinds County",34786,28
"3499",2012-01-01,"28","051","Holmes County",22535,41
"3500",2012-01-01,"28","053","Humphreys County",22945,39.6
"3501",2012-01-01,"28","055","Issaquena County",28886,42.2
"3502",2012-01-01,"28","057","Itawamba County",36308,19.6
"3503",2012-01-01,"28","059","Jackson County",45993,16.9
"3504",2012-01-01,"28","061","Jasper County",31861,22.9
"3505",2012-01-01,"28","063","Jefferson County",24437,33
"3506",2012-01-01,"28","065","Jefferson Davis County",27098,30.4
"3507",2012-01-01,"28","067","Jones County",35322,25.8
"3508",2012-01-01,"28","069","Kemper County",29162,28.6
"3509",2012-01-01,"28","071","Lafayette County",40696,21.9
"3510",2012-01-01,"28","073","Lamar County",48057,17.1
"3511",2012-01-01,"28","075","Lauderdale County",35874,26.4
"3512",2012-01-01,"28","077","Lawrence County",35342,22.6
"3513",2012-01-01,"28","079","Leake County",30062,27.5
"3514",2012-01-01,"28","081","Lee County",41371,19.5
"3515",2012-01-01,"28","083","Leflore County",25075,41.1
"3516",2012-01-01,"28","085","Lincoln County",35653,22.6
"3517",2012-01-01,"28","087","Lowndes County",36626,29.4
"3518",2012-01-01,"28","089","Madison County",60387,14.5
"3519",2012-01-01,"28","091","Marion County",31334,26.6
"3520",2012-01-01,"28","093","Marshall County",33423,27.3
"3521",2012-01-01,"28","095","Monroe County",36089,21.7
"3522",2012-01-01,"28","097","Montgomery County",29863,27.3
"3523",2012-01-01,"28","099","Neshoba County",34881,23.6
"3524",2012-01-01,"28","101","Newton County",33333,22.1
"3525",2012-01-01,"28","103","Noxubee County",26021,33.9
"3526",2012-01-01,"28","105","Oktibbeha County",32132,33.6
"3527",2012-01-01,"28","107","Panola County",33489,27.7
"3528",2012-01-01,"28","109","Pearl River County",36001,26.2
"3529",2012-01-01,"28","111","Perry County",33667,23.7
"3530",2012-01-01,"28","113","Pike County",32196,27.1
"3531",2012-01-01,"28","115","Pontotoc County",39710,18
"3532",2012-01-01,"28","117","Prentiss County",33705,22.7
"3533",2012-01-01,"28","119","Quitman County",24117,38.3
"3534",2012-01-01,"28","121","Rankin County",56101,13.4
"3535",2012-01-01,"28","123","Scott County",32989,22.5
"3536",2012-01-01,"28","125","Sharkey County",26139,40.2
"3537",2012-01-01,"28","127","Simpson County",34538,26.6
"3538",2012-01-01,"28","129","Smith County",34678,22.7
"3539",2012-01-01,"28","131","Stone County",41097,21.4
"3540",2012-01-01,"28","133","Sunflower County",25272,45
"3541",2012-01-01,"28","135","Tallahatchie County",27121,38.4
"3542",2012-01-01,"28","137","Tate County",40811,18
"3543",2012-01-01,"28","139","Tippah County",34142,22
"3544",2012-01-01,"28","141","Tishomingo County",34223,19.7
"3545",2012-01-01,"28","143","Tunica County",30200,31.4
"3546",2012-01-01,"28","145","Union County",40337,18
"3547",2012-01-01,"28","147","Walthall County",28920,30.2
"3548",2012-01-01,"28","149","Warren County",38911,23.4
"3549",2012-01-01,"28","151","Washington County",28444,37.5
"3550",2012-01-01,"28","153","Wayne County",33140,24.9
"3551",2012-01-01,"28","155","Webster County",35278,20.2
"3552",2012-01-01,"28","157","Wilkinson County",26894,34.2
"3553",2012-01-01,"28","159","Winston County",32128,29.4
"3554",2012-01-01,"28","161","Yalobusha County",32164,22.5
"3555",2012-01-01,"28","163","Yazoo County",28499,38.4
"3556",2013-01-01,"28","001","Adams County",31385,30.9
"3557",2013-01-01,"28","003","Alcorn County",33467,24.8
"3558",2013-01-01,"28","005","Amite County",33571,24.1
"3559",2013-01-01,"28","007","Attala County",31644,26.7
"3560",2013-01-01,"28","009","Benton County",30198,27.8
"3561",2013-01-01,"28","011","Bolivar County",29622,37.7
"3562",2013-01-01,"28","013","Calhoun County",32656,25.8
"3563",2013-01-01,"28","015","Carroll County",37283,18.7
"3564",2013-01-01,"28","017","Chickasaw County",32525,24.4
"3565",2013-01-01,"28","019","Choctaw County",32922,25.9
"3566",2013-01-01,"28","021","Claiborne County",25438,40.9
"3567",2013-01-01,"28","023","Clarke County",34141,21.8
"3568",2013-01-01,"28","025","Clay County",30935,31
"3569",2013-01-01,"28","027","Coahoma County",27500,39.5
"3570",2013-01-01,"28","029","Copiah County",32060,29.6
"3571",2013-01-01,"28","031","Covington County",32999,28.2
"3572",2013-01-01,"28","033","DeSoto County",59043,12
"3573",2013-01-01,"28","035","Forrest County",34391,28
"3574",2013-01-01,"28","037","Franklin County",35963,23.1
"3575",2013-01-01,"28","039","George County",43597,18.8
"3576",2013-01-01,"28","041","Greene County",38192,23.7
"3577",2013-01-01,"28","043","Grenada County",31703,25.2
"3578",2013-01-01,"28","045","Hancock County",43870,20.2
"3579",2013-01-01,"28","047","Harrison County",41657,22.7
"3580",2013-01-01,"28","049","Hinds County",34826,29.7
"3581",2013-01-01,"28","051","Holmes County",22674,45.7
"3582",2013-01-01,"28","053","Humphreys County",22599,48.3
"3583",2013-01-01,"28","055","Issaquena County",31254,42.5
"3584",2013-01-01,"28","057","Itawamba County",39927,19.4
"3585",2013-01-01,"28","059","Jackson County",47813,16.4
"3586",2013-01-01,"28","061","Jasper County",33606,24.2
"3587",2013-01-01,"28","063","Jefferson County",26401,35.4
"3588",2013-01-01,"28","065","Jefferson Davis County",27754,30.1
"3589",2013-01-01,"28","067","Jones County",36204,21.6
"3590",2013-01-01,"28","069","Kemper County",30849,30.4
"3591",2013-01-01,"28","071","Lafayette County",40749,27.8
"3592",2013-01-01,"28","073","Lamar County",51337,16.4
"3593",2013-01-01,"28","075","Lauderdale County",35038,26.2
"3594",2013-01-01,"28","077","Lawrence County",36317,20.2
"3595",2013-01-01,"28","079","Leake County",34099,27.9
"3596",2013-01-01,"28","081","Lee County",43221,18
"3597",2013-01-01,"28","083","Leflore County",24704,44.8
"3598",2013-01-01,"28","085","Lincoln County",33632,26.9
"3599",2013-01-01,"28","087","Lowndes County",38839,23.5
"3600",2013-01-01,"28","089","Madison County",64657,12.7
"3601",2013-01-01,"28","091","Marion County",32628,27.5
"3602",2013-01-01,"28","093","Marshall County",36728,23.4
"3603",2013-01-01,"28","095","Monroe County",36264,22.8
"3604",2013-01-01,"28","097","Montgomery County",30128,23.7
"3605",2013-01-01,"28","099","Neshoba County",34719,24.9
"3606",2013-01-01,"28","101","Newton County",36904,22.1
"3607",2013-01-01,"28","103","Noxubee County",26459,38.6
"3608",2013-01-01,"28","105","Oktibbeha County",33594,31.2
"3609",2013-01-01,"28","107","Panola County",33129,25.9
"3610",2013-01-01,"28","109","Pearl River County",41706,23.4
"3611",2013-01-01,"28","111","Perry County",34771,24
"3612",2013-01-01,"28","113","Pike County",30835,28.9
"3613",2013-01-01,"28","115","Pontotoc County",40245,16.3
"3614",2013-01-01,"28","117","Prentiss County",34219,21.1
"3615",2013-01-01,"28","119","Quitman County",26100,43.5
"3616",2013-01-01,"28","121","Rankin County",55838,11.6
"3617",2013-01-01,"28","123","Scott County",31850,27.2
"3618",2013-01-01,"28","125","Sharkey County",27380,38.5
"3619",2013-01-01,"28","127","Simpson County",35039,26.9
"3620",2013-01-01,"28","129","Smith County",36581,20.4
"3621",2013-01-01,"28","131","Stone County",40294,22.4
"3622",2013-01-01,"28","133","Sunflower County",28562,37.8
"3623",2013-01-01,"28","135","Tallahatchie County",29780,36.2
"3624",2013-01-01,"28","137","Tate County",40624,19.4
"3625",2013-01-01,"28","139","Tippah County",35908,24.4
"3626",2013-01-01,"28","141","Tishomingo County",35891,18.8
"3627",2013-01-01,"28","143","Tunica County",30033,32.2
"3628",2013-01-01,"28","145","Union County",40148,18.8
"3629",2013-01-01,"28","147","Walthall County",30289,25
"3630",2013-01-01,"28","149","Warren County",41883,26.2
"3631",2013-01-01,"28","151","Washington County",28948,34.8
"3632",2013-01-01,"28","153","Wayne County",31688,25.7
"3633",2013-01-01,"28","155","Webster County",34930,22.9
"3634",2013-01-01,"28","157","Wilkinson County",26373,35.2
"3635",2013-01-01,"28","159","Winston County",30961,29.5
"3636",2013-01-01,"28","161","Yalobusha County",32660,26.9
"3637",2013-01-01,"28","163","Yazoo County",28757,41.8
"3638",2014-01-01,"28","001","Adams County",32327,32.9
"3639",2014-01-01,"28","003","Alcorn County",35180,21.8
"3640",2014-01-01,"28","005","Amite County",30668,23.2
"3641",2014-01-01,"28","007","Attala County",32521,23.6
"3642",2014-01-01,"28","009","Benton County",30665,25.6
"3643",2014-01-01,"28","011","Bolivar County",29297,34
"3644",2014-01-01,"28","013","Calhoun County",33141,25
"3645",2014-01-01,"28","015","Carroll County",38219,17.9
"3646",2014-01-01,"28","017","Chickasaw County",31616,24.7
"3647",2014-01-01,"28","019","Choctaw County",34548,24.2
"3648",2014-01-01,"28","021","Claiborne County",26083,42.6
"3649",2014-01-01,"28","023","Clarke County",34910,22.4
"3650",2014-01-01,"28","025","Clay County",33939,28.4
"3651",2014-01-01,"28","027","Coahoma County",28647,35
"3652",2014-01-01,"28","029","Copiah County",35314,26
"3653",2014-01-01,"28","031","Covington County",31835,26.5
"3654",2014-01-01,"28","033","DeSoto County",58479,10.1
"3655",2014-01-01,"28","035","Forrest County",36808,26.4
"3656",2014-01-01,"28","037","Franklin County",36544,20.5
"3657",2014-01-01,"28","039","George County",44811,17
"3658",2014-01-01,"28","041","Greene County",39615,23.6
"3659",2014-01-01,"28","043","Grenada County",33650,24.8
"3660",2014-01-01,"28","045","Hancock County",46288,19.8
"3661",2014-01-01,"28","047","Harrison County",41010,18.8
"3662",2014-01-01,"28","049","Hinds County",38454,23.6
"3663",2014-01-01,"28","051","Holmes County",22640,44
"3664",2014-01-01,"28","053","Humphreys County",25562,40.3
"3665",2014-01-01,"28","055","Issaquena County",37096,39.5
"3666",2014-01-01,"28","057","Itawamba County",38366,17.2
"3667",2014-01-01,"28","059","Jackson County",48018,15.6
"3668",2014-01-01,"28","061","Jasper County",35019,22.7
"3669",2014-01-01,"28","063","Jefferson County",26408,38.5
"3670",2014-01-01,"28","065","Jefferson Davis County",28271,29.8
"3671",2014-01-01,"28","067","Jones County",37367,24.4
"3672",2014-01-01,"28","069","Kemper County",33015,28.2
"3673",2014-01-01,"28","071","Lafayette County",40797,25.9
"3674",2014-01-01,"28","073","Lamar County",51389,14.2
"3675",2014-01-01,"28","075","Lauderdale County",38869,21.7
"3676",2014-01-01,"28","077","Lawrence County",38471,22.3
"3677",2014-01-01,"28","079","Leake County",32239,27.1
"3678",2014-01-01,"28","081","Lee County",43374,19.4
"3679",2014-01-01,"28","083","Leflore County",26439,40.1
"3680",2014-01-01,"28","085","Lincoln County",36118,21.6
"3681",2014-01-01,"28","087","Lowndes County",39937,23.6
"3682",2014-01-01,"28","089","Madison County",66671,13.1
"3683",2014-01-01,"28","091","Marion County",33428,30.4
"3684",2014-01-01,"28","093","Marshall County",37554,21.5
"3685",2014-01-01,"28","095","Monroe County",36810,20.1
"3686",2014-01-01,"28","097","Montgomery County",31963,24.7
"3687",2014-01-01,"28","099","Neshoba County",37686,20.7
"3688",2014-01-01,"28","101","Newton County",35185,22.3
"3689",2014-01-01,"28","103","Noxubee County",28730,31.3
"3690",2014-01-01,"28","105","Oktibbeha County",34429,29.9
"3691",2014-01-01,"28","107","Panola County",34526,25.9
"3692",2014-01-01,"28","109","Pearl River County",38465,19.3
"3693",2014-01-01,"28","111","Perry County",32459,22.6
"3694",2014-01-01,"28","113","Pike County",30078,30.5
"3695",2014-01-01,"28","115","Pontotoc County",40198,17.7
"3696",2014-01-01,"28","117","Prentiss County",34794,22.3
"3697",2014-01-01,"28","119","Quitman County",26204,36.2
"3698",2014-01-01,"28","121","Rankin County",58368,11.1
"3699",2014-01-01,"28","123","Scott County",32049,26.9
"3700",2014-01-01,"28","125","Sharkey County",27877,37.4
"3701",2014-01-01,"28","127","Simpson County",34338,25.9
"3702",2014-01-01,"28","129","Smith County",38975,20.8
"3703",2014-01-01,"28","131","Stone County",41136,19.5
"3704",2014-01-01,"28","133","Sunflower County",29227,34.8
"3705",2014-01-01,"28","135","Tallahatchie County",28456,37.4
"3706",2014-01-01,"28","137","Tate County",40975,18.5
"3707",2014-01-01,"28","139","Tippah County",37026,19.1
"3708",2014-01-01,"28","141","Tishomingo County",35550,17.7
"3709",2014-01-01,"28","143","Tunica County",30689,27.9
"3710",2014-01-01,"28","145","Union County",37667,15.9
"3711",2014-01-01,"28","147","Walthall County",31607,26.4
"3712",2014-01-01,"28","149","Warren County",40397,21.7
"3713",2014-01-01,"28","151","Washington County",30292,35.1
"3714",2014-01-01,"28","153","Wayne County",35425,24.7
"3715",2014-01-01,"28","155","Webster County",34073,22.1
"3716",2014-01-01,"28","157","Wilkinson County",27596,32.5
"3717",2014-01-01,"28","159","Winston County",34403,26.3
"3718",2014-01-01,"28","161","Yalobusha County",34494,23.4
"3719",2014-01-01,"28","163","Yazoo County",30313,34.6
"3720",2015-01-01,"28","001","Adams County",32673,29.6
"3721",2015-01-01,"28","003","Alcorn County",41383,19.6
"3722",2015-01-01,"28","005","Amite County",37085,22.2
"3723",2015-01-01,"28","007","Attala County",32988,22.9
"3724",2015-01-01,"28","009","Benton County",32467,25.3
"3725",2015-01-01,"28","011","Bolivar County",30311,36.1
"3726",2015-01-01,"28","013","Calhoun County",33906,23
"3727",2015-01-01,"28","015","Carroll County",39439,19
"3728",2015-01-01,"28","017","Chickasaw County",31937,26.6
"3729",2015-01-01,"28","019","Choctaw County",35370,24.5
"3730",2015-01-01,"28","021","Claiborne County",26959,46.3
"3731",2015-01-01,"28","023","Clarke County",38362,21.8
"3732",2015-01-01,"28","025","Clay County",32360,27.6
"3733",2015-01-01,"28","027","Coahoma County",25948,35
"3734",2015-01-01,"28","029","Copiah County",34723,26.1
"3735",2015-01-01,"28","031","Covington County",36206,22.4
"3736",2015-01-01,"28","033","DeSoto County",60610,10
"3737",2015-01-01,"28","035","Forrest County",35198,26.6
"3738",2015-01-01,"28","037","Franklin County",36391,20.6
"3739",2015-01-01,"28","039","George County",48212,17.1
"3740",2015-01-01,"28","041","Greene County",42699,22.6
"3741",2015-01-01,"28","043","Grenada County",35163,21.3
"3742",2015-01-01,"28","045","Hancock County",45911,20.8
"3743",2015-01-01,"28","047","Harrison County",42370,22
"3744",2015-01-01,"28","049","Hinds County",39158,27.1
"3745",2015-01-01,"28","051","Holmes County",24065,43.3
"3746",2015-01-01,"28","053","Humphreys County",25625,41.5
"3747",2015-01-01,"28","055","Issaquena County",28859,40.4
"3748",2015-01-01,"28","057","Itawamba County",39296,18.1
"3749",2015-01-01,"28","059","Jackson County",46339,16.1
"3750",2015-01-01,"28","061","Jasper County",35092,22.8
"3751",2015-01-01,"28","063","Jefferson County",26405,39.3
"3752",2015-01-01,"28","065","Jefferson Davis County",28845,30.5
"3753",2015-01-01,"28","067","Jones County",36413,23.2
"3754",2015-01-01,"28","069","Kemper County",30381,31.9
"3755",2015-01-01,"28","071","Lafayette County",43435,21
"3756",2015-01-01,"28","073","Lamar County",53205,16.4
"3757",2015-01-01,"28","075","Lauderdale County",38334,22
"3758",2015-01-01,"28","077","Lawrence County",39460,20.9
"3759",2015-01-01,"28","079","Leake County",35804,24.3
"3760",2015-01-01,"28","081","Lee County",43098,17.4
"3761",2015-01-01,"28","083","Leflore County",26520,42.3
"3762",2015-01-01,"28","085","Lincoln County",40627,20
"3763",2015-01-01,"28","087","Lowndes County",41880,23.5
"3764",2015-01-01,"28","089","Madison County",67482,12.7
"3765",2015-01-01,"28","091","Marion County",34742,24.2
"3766",2015-01-01,"28","093","Marshall County",38006,23.3
"3767",2015-01-01,"28","095","Monroe County",38893,20.7
"3768",2015-01-01,"28","097","Montgomery County",34264,25.8
"3769",2015-01-01,"28","099","Neshoba County",38068,25.5
"3770",2015-01-01,"28","101","Newton County",36991,22.7
"3771",2015-01-01,"28","103","Noxubee County",28041,34.3
"3772",2015-01-01,"28","105","Oktibbeha County",38011,27.1
"3773",2015-01-01,"28","107","Panola County",35517,24.8
"3774",2015-01-01,"28","109","Pearl River County",43420,21
"3775",2015-01-01,"28","111","Perry County",37777,21
"3776",2015-01-01,"28","113","Pike County",31976,30.1
"3777",2015-01-01,"28","115","Pontotoc County",39977,15.6
"3778",2015-01-01,"28","117","Prentiss County",38550,19.5
"3779",2015-01-01,"28","119","Quitman County",26467,38.2
"3780",2015-01-01,"28","121","Rankin County",58426,9.7
"3781",2015-01-01,"28","123","Scott County",34469,21.7
"3782",2015-01-01,"28","125","Sharkey County",27589,34.3
"3783",2015-01-01,"28","127","Simpson County",37742,24.5
"3784",2015-01-01,"28","129","Smith County",40637,19.5
"3785",2015-01-01,"28","131","Stone County",42295,20.5
"3786",2015-01-01,"28","133","Sunflower County",28184,39.3
"3787",2015-01-01,"28","135","Tallahatchie County",29474,32.9
"3788",2015-01-01,"28","137","Tate County",43376,19.2
"3789",2015-01-01,"28","139","Tippah County",38297,18.2
"3790",2015-01-01,"28","141","Tishomingo County",37740,17.1
"3791",2015-01-01,"28","143","Tunica County",30970,28.9
"3792",2015-01-01,"28","145","Union County",42120,17
"3793",2015-01-01,"28","147","Walthall County",31202,27.6
"3794",2015-01-01,"28","149","Warren County",40465,21.6
"3795",2015-01-01,"28","151","Washington County",27539,36.2
"3796",2015-01-01,"28","153","Wayne County",35989,24.5
"3797",2015-01-01,"28","155","Webster County",40214,20.5
"3798",2015-01-01,"28","157","Wilkinson County",28535,34.5
"3799",2015-01-01,"28","159","Winston County",35216,26.6
"3800",2015-01-01,"28","161","Yalobusha County",36062,22.4
"3801",2015-01-01,"28","163","Yazoo County",34218,34.2
"3802",2016-01-01,"28","001","Adams County",32956,31.4
"3803",2016-01-01,"28","003","Alcorn County",38675,16.9
"3804",2016-01-01,"28","005","Amite County",34986,24
"3805",2016-01-01,"28","007","Attala County",31722,23.8
"3806",2016-01-01,"28","009","Benton County",36400,25.3
"3807",2016-01-01,"28","011","Bolivar County",29633,35.3
"3808",2016-01-01,"28","013","Calhoun County",34417,21.9
"3809",2016-01-01,"28","015","Carroll County",39622,17.4
"3810",2016-01-01,"28","017","Chickasaw County",34611,22.2
"3811",2016-01-01,"28","019","Choctaw County",36194,23.1
"3812",2016-01-01,"28","021","Claiborne County",29266,38.2
"3813",2016-01-01,"28","023","Clarke County",37814,20.9
"3814",2016-01-01,"28","025","Clay County",34408,23.9
"3815",2016-01-01,"28","027","Coahoma County",26815,41.2
"3816",2016-01-01,"28","029","Copiah County",34450,27.1
"3817",2016-01-01,"28","031","Covington County",33348,23.5
"3818",2016-01-01,"28","033","DeSoto County",64138,10.2
"3819",2016-01-01,"28","035","Forrest County",36709,25.4
"3820",2016-01-01,"28","037","Franklin County",37533,20.2
"3821",2016-01-01,"28","039","George County",50705,16.1
"3822",2016-01-01,"28","041","Greene County",39559,24.1
"3823",2016-01-01,"28","043","Grenada County",37419,22.5
"3824",2016-01-01,"28","045","Hancock County",45369,17.2
"3825",2016-01-01,"28","047","Harrison County",42988,20.5
"3826",2016-01-01,"28","049","Hinds County",42903,20.8
"3827",2016-01-01,"28","051","Holmes County",22045,42.5
"3828",2016-01-01,"28","053","Humphreys County",25506,38.9
"3829",2016-01-01,"28","055","Issaquena County",26957,40.5
"3830",2016-01-01,"28","057","Itawamba County",40644,18.1
"3831",2016-01-01,"28","059","Jackson County",53288,17.6
"3832",2016-01-01,"28","061","Jasper County",34806,22.7
"3833",2016-01-01,"28","063","Jefferson County",26731,33.7
"3834",2016-01-01,"28","065","Jefferson Davis County",30815,26.9
"3835",2016-01-01,"28","067","Jones County",40283,20.5
"3836",2016-01-01,"28","069","Kemper County",31018,28.3
"3837",2016-01-01,"28","071","Lafayette County",42287,20.7
"3838",2016-01-01,"28","073","Lamar County",57419,12.6
"3839",2016-01-01,"28","075","Lauderdale County",40949,23.7
"3840",2016-01-01,"28","077","Lawrence County",42291,19.7
"3841",2016-01-01,"28","079","Leake County",35644,24.9
"3842",2016-01-01,"28","081","Lee County",43834,17
"3843",2016-01-01,"28","083","Leflore County",27573,35.6
"3844",2016-01-01,"28","085","Lincoln County",39701,20
"3845",2016-01-01,"28","087","Lowndes County",44142,21.2
"3846",2016-01-01,"28","089","Madison County",65870,12
"3847",2016-01-01,"28","091","Marion County",33416,27
"3848",2016-01-01,"28","093","Marshall County",37561,23
"3849",2016-01-01,"28","095","Monroe County",38208,19.4
"3850",2016-01-01,"28","097","Montgomery County",34946,24.2
"3851",2016-01-01,"28","099","Neshoba County",37195,22.5
"3852",2016-01-01,"28","101","Newton County",37468,21.7
"3853",2016-01-01,"28","103","Noxubee County",29330,31.6
"3854",2016-01-01,"28","105","Oktibbeha County",36105,28.3
"3855",2016-01-01,"28","107","Panola County",35570,22.7
"3856",2016-01-01,"28","109","Pearl River County",43654,18.6
"3857",2016-01-01,"28","111","Perry County",38064,21.4
"3858",2016-01-01,"28","113","Pike County",32485,30.1
"3859",2016-01-01,"28","115","Pontotoc County",41455,18.4
"3860",2016-01-01,"28","117","Prentiss County",36558,24.2
"3861",2016-01-01,"28","119","Quitman County",26210,34.3
"3862",2016-01-01,"28","121","Rankin County",62284,9.5
"3863",2016-01-01,"28","123","Scott County",34452,22.6
"3864",2016-01-01,"28","125","Sharkey County",27880,35
"3865",2016-01-01,"28","127","Simpson County",39568,23.1
"3866",2016-01-01,"28","129","Smith County",38521,18.9
"3867",2016-01-01,"28","131","Stone County",41884,20.3
"3868",2016-01-01,"28","133","Sunflower County",29529,35.1
"3869",2016-01-01,"28","135","Tallahatchie County",29233,37.2
"3870",2016-01-01,"28","137","Tate County",45643,17.2
"3871",2016-01-01,"28","139","Tippah County",38571,24.8
"3872",2016-01-01,"28","141","Tishomingo County",37909,17.6
"3873",2016-01-01,"28","143","Tunica County",30241,31.3
"3874",2016-01-01,"28","145","Union County",44880,13.1
"3875",2016-01-01,"28","147","Walthall County",32016,24.1
"3876",2016-01-01,"28","149","Warren County",41162,24.1
"3877",2016-01-01,"28","151","Washington County",30187,34.2
"3878",2016-01-01,"28","153","Wayne County",35545,25.3
"3879",2016-01-01,"28","155","Webster County",39192,20.7
"3880",2016-01-01,"28","157","Wilkinson County",26390,35.1
"3881",2016-01-01,"28","159","Winston County",36091,23
"3882",2016-01-01,"28","161","Yalobusha County",35312,22.9
"3883",2016-01-01,"28","163","Yazoo County",31773,34.8
"3884",2017-01-01,"28","001","Adams County",31044,32.5
"3885",2017-01-01,"28","003","Alcorn County",39528,19.1
"3886",2017-01-01,"28","005","Amite County",35422,23.3
"3887",2017-01-01,"28","007","Attala County",35158,24.1
"3888",2017-01-01,"28","009","Benton County",35797,21.8
"3889",2017-01-01,"28","011","Bolivar County",34216,32.4
"3890",2017-01-01,"28","013","Calhoun County",35886,21.8
"3891",2017-01-01,"28","015","Carroll County",40798,17.6
"3892",2017-01-01,"28","017","Chickasaw County",37231,18.2
