"","state","county","time","EmpS","EarnS"
"700","01","019",2014-01-01,4292,2719
"701","01","019",2014-04-01,4334,2806
"702","01","019",2014-07-01,4238,2813
"703","01","019",2014-10-01,4383,2916
"704","01","019",2015-01-01,4361,2745
"705","01","019",2015-04-01,4296,2776
"706","01","019",2015-07-01,4133,2927
"707","01","019",2015-10-01,4264,3077
"708","01","019",2016-01-01,4263,2798
"709","01","019",2016-04-01,4310,2916
"710","01","019",2016-07-01,4219,3009
"711","01","019",2016-10-01,4360,3073
"712","01","019",2017-01-01,4288,2897
"713","01","019",2017-04-01,4374,2955
"714","01","019",2017-07-01,4256,2975
"715","01","019",2017-10-01,4423,3103
"716","01","019",2018-01-01,4375,2957
"717","01","019",2018-04-01,4300,3104
"718","01","019",2018-07-01,4225,3000
"719","01","019",2018-10-01,4344,3220
"720","01","019",2019-01-01,4346,2930
"721","01","021",2001-04-01,6950,2146
"722","01","021",2001-07-01,6802,2119
"723","01","021",2001-10-01,6941,2239
"724","01","021",2002-01-01,6810,2149
"725","01","021",2002-04-01,7055,2196
"726","01","021",2002-07-01,6827,2157
"727","01","021",2002-10-01,7038,2282
"728","01","021",2003-01-01,6967,2239
"729","01","021",2003-04-01,7030,2261
"730","01","021",2003-07-01,6883,2290
"731","01","021",2003-10-01,7222,2439
"732","01","021",2004-01-01,7200,2267
"733","01","021",2004-04-01,7396,2379
"734","01","021",2004-07-01,7319,2418
"735","01","021",2004-10-01,7486,2587
"736","01","021",2005-01-01,7486,2334
"737","01","021",2005-04-01,7587,2472
"738","01","021",2005-07-01,7434,2544
"739","01","021",2005-10-01,7697,2564
"740","01","021",2006-01-01,7668,2496
"741","01","021",2006-04-01,7654,2532
"742","01","021",2006-07-01,7549,2522
"743","01","021",2006-10-01,7901,2626
"744","01","021",2007-01-01,7935,2621
"745","01","021",2007-04-01,7924,2577
"746","01","021",2007-07-01,7764,2552
"747","01","021",2007-10-01,8116,2702
"748","01","021",2008-01-01,8100,2551
"749","01","021",2008-04-01,7964,2593
"750","01","021",2008-07-01,7791,2629
"751","01","021",2008-10-01,7964,2709
"752","01","021",2009-01-01,7587,2422
"753","01","021",2009-04-01,7536,2552
"754","01","021",2009-07-01,7250,2569
"755","01","021",2009-10-01,7510,2770
"756","01","021",2010-01-01,7315,2459
"757","01","021",2010-04-01,7369,2641
"758","01","021",2010-07-01,7341,2743
"759","01","021",2010-10-01,7600,2893
"760","01","021",2011-01-01,7416,2613
"761","01","021",2011-04-01,7619,2726
"762","01","021",2011-07-01,7409,2829
"763","01","021",2011-10-01,7728,2902
"764","01","021",2012-01-01,7660,2719
"765","01","021",2012-04-01,7754,2735
"766","01","021",2012-07-01,7434,2701
"767","01","021",2012-10-01,7788,2895
"768","01","021",2013-01-01,7672,2695
"769","01","021",2013-04-01,7819,2829
"770","01","021",2013-07-01,7677,2803
"771","01","021",2013-10-01,7924,2984
"772","01","021",2014-01-01,7816,2731
"773","01","021",2014-04-01,7876,2846
"774","01","021",2014-07-01,7732,2874
"775","01","021",2014-10-01,7997,3092
"776","01","021",2015-01-01,8046,2814
"777","01","021",2015-04-01,8030,2941
"778","01","021",2015-07-01,7639,2958
"779","01","021",2015-10-01,7986,3207
"780","01","021",2016-01-01,8001,2862
"781","01","021",2016-04-01,8158,3044
"782","01","021",2016-07-01,8127,3169
"783","01","021",2016-10-01,8215,3300
"784","01","021",2017-01-01,8155,3171
"785","01","021",2017-04-01,8146,3192
"786","01","021",2017-07-01,7878,3185
"787","01","021",2017-10-01,8098,3414
"788","01","021",2018-01-01,8219,3322
"789","01","021",2018-04-01,8274,3262
"790","01","021",2018-07-01,8039,3326
"791","01","021",2018-10-01,8460,3466
"792","01","021",2019-01-01,8394,3368
"793","01","023",2001-04-01,3861,2922
"794","01","023",2001-07-01,3732,2960
"795","01","023",2001-10-01,3836,3003
"796","01","023",2002-01-01,3806,3424
"797","01","023",2002-04-01,3700,2989
"798","01","023",2002-07-01,3461,2903
"799","01","023",2002-10-01,3677,3346
"800","01","023",2003-01-01,3720,3090
"801","01","023",2003-04-01,3511,3176
"802","01","023",2003-07-01,3335,3070
"803","01","023",2003-10-01,3452,3492
"804","01","023",2004-01-01,3407,3195
"805","01","023",2004-04-01,3394,3286
"806","01","023",2004-07-01,3288,3099
"807","01","023",2004-10-01,3300,3622
"808","01","023",2005-01-01,3285,3299
"809","01","023",2005-04-01,3331,3464
"810","01","023",2005-07-01,3212,3582
"811","01","023",2005-10-01,3315,3524
"812","01","023",2006-01-01,3290,3551
"813","01","023",2006-04-01,3381,3327
"814","01","023",2006-07-01,3273,3683
"815","01","023",2006-10-01,3364,3401
"816","01","023",2007-01-01,3352,3871
"817","01","023",2007-04-01,3326,3331
"818","01","023",2007-07-01,3214,3758
"819","01","023",2007-10-01,3204,3530
"820","01","023",2008-01-01,3101,3906
"821","01","023",2008-04-01,3294,3332
"822","01","023",2008-07-01,3214,3580
"823","01","023",2008-10-01,3227,3539
"824","01","023",2009-01-01,3131,3543
"825","01","023",2009-04-01,3075,3349
"826","01","023",2009-07-01,2965,3615
"827","01","023",2009-10-01,3048,3874
"828","01","023",2010-01-01,3075,3734
"829","01","023",2010-04-01,3013,3543
"830","01","023",2010-07-01,2980,3698
"831","01","023",2010-10-01,3009,3888
"832","01","023",2011-01-01,2951,3568
"833","01","023",2011-04-01,2997,3514
"834","01","023",2011-07-01,2863,3818
"835","01","023",2011-10-01,2953,3993
"836","01","023",2012-01-01,2987,3889
"837","01","023",2012-04-01,3072,3851
"838","01","023",2012-07-01,3042,3621
"839","01","023",2012-10-01,3148,3972
"840","01","023",2013-01-01,3086,3936
"841","01","023",2013-04-01,3073,3854
"842","01","023",2013-07-01,3006,3646
"843","01","023",2013-10-01,3083,3986
"844","01","023",2014-01-01,2906,3895
"845","01","023",2014-04-01,2973,3877
"846","01","023",2014-07-01,2903,3724
"847","01","023",2014-10-01,2930,4005
"848","01","023",2015-01-01,2863,3801
"849","01","023",2015-04-01,2814,3933
"850","01","023",2015-07-01,2776,3668
"851","01","023",2015-10-01,2966,4185
"852","01","023",2016-01-01,2877,3740
"853","01","023",2016-04-01,2897,3876
"854","01","023",2016-07-01,2805,4056
"855","01","023",2016-10-01,2901,3955
"856","01","023",2017-01-01,2807,4100
"857","01","023",2017-04-01,2833,3797
"858","01","023",2017-07-01,2772,4029
"859","01","023",2017-10-01,2923,3989
"860","01","023",2018-01-01,3130,4642
"861","01","023",2018-04-01,3148,4283
"862","01","023",2018-07-01,3177,4679
"863","01","023",2018-10-01,3343,4577
"864","01","023",2019-01-01,3353,4883
"865","01","025",2001-04-01,7573,2374
"866","01","025",2001-07-01,7317,2430
"867","01","025",2001-10-01,7721,2505
"868","01","025",2002-01-01,7610,2486
"869","01","025",2002-04-01,7475,2370
"870","01","025",2002-07-01,7429,2384
"871","01","025",2002-10-01,7688,2490
"872","01","025",2003-01-01,7437,2471
"873","01","025",2003-04-01,7661,2369
"874","01","025",2003-07-01,7371,2422
"875","01","025",2003-10-01,7814,2593
"876","01","025",2004-01-01,7676,2355
"877","01","025",2004-04-01,7794,2435
"878","01","025",2004-07-01,7544,2491
"879","01","025",2004-10-01,7561,2392
"880","01","025",2005-01-01,7248,2433
"881","01","025",2005-04-01,7321,2478
"882","01","025",2005-07-01,7257,2513
"883","01","025",2005-10-01,7574,2661
"884","01","025",2006-01-01,7812,2541
"885","01","025",2006-04-01,7940,2585
"886","01","025",2006-07-01,7743,2500
"887","01","025",2006-10-01,7805,2687
"888","01","025",2007-01-01,7590,2621
"889","01","025",2007-04-01,7657,2640
"890","01","025",2007-07-01,7549,2613
"891","01","025",2007-10-01,7940,2837
"892","01","025",2008-01-01,7792,2752
"893","01","025",2008-04-01,7709,2855
"894","01","025",2008-07-01,7468,2840
"895","01","025",2008-10-01,7687,3047
"896","01","025",2009-01-01,7475,2679
"897","01","025",2009-04-01,7387,2823
"898","01","025",2009-07-01,7085,2817
"899","01","025",2009-10-01,7160,3097
"900","01","025",2010-01-01,6979,3010
"901","01","025",2010-04-01,7102,2975
"902","01","025",2010-07-01,6860,3117
"903","01","025",2010-10-01,7062,3181
"904","01","025",2011-01-01,7019,3019
"905","01","025",2011-04-01,7078,2987
"906","01","025",2011-07-01,6853,3172
"907","01","025",2011-10-01,7000,3239
"908","01","025",2012-01-01,6900,3133
"909","01","025",2012-04-01,6854,3125
"910","01","025",2012-07-01,6787,3178
"911","01","025",2012-10-01,7045,3349
"912","01","025",2013-01-01,6874,3227
"913","01","025",2013-04-01,6965,3283
"914","01","025",2013-07-01,6872,3269
"915","01","025",2013-10-01,7037,3516
"916","01","025",2014-01-01,7065,3255
"917","01","025",2014-04-01,7063,3309
"918","01","025",2014-07-01,6972,3332
"919","01","025",2014-10-01,7111,3708
"920","01","025",2015-01-01,6812,3208
"921","01","025",2015-04-01,6850,3317
"922","01","025",2015-07-01,6821,3366
"923","01","025",2015-10-01,6943,3701
"924","01","025",2016-01-01,6727,3174
"925","01","025",2016-04-01,6795,3324
"926","01","025",2016-07-01,6642,3387
"927","01","025",2016-10-01,6797,3488
"928","01","025",2017-01-01,6894,3434
"929","01","025",2017-04-01,6908,3362
"930","01","025",2017-07-01,6711,3408
"931","01","025",2017-10-01,6936,3611
"932","01","025",2018-01-01,6799,3599
"933","01","025",2018-04-01,6943,3534
"934","01","025",2018-07-01,6822,3611
"935","01","025",2018-10-01,6956,3741
"936","01","025",2019-01-01,6888,3621
"937","01","027",2001-04-01,4655,1972
"938","01","027",2001-07-01,4512,1961
"939","01","027",2001-10-01,4597,2042
"940","01","027",2002-01-01,4336,2085
"941","01","027",2002-04-01,4306,2163
"942","01","027",2002-07-01,4121,2040
"943","01","027",2002-10-01,4331,2142
"944","01","027",2003-01-01,4244,2153
"945","01","027",2003-04-01,4209,2146
"946","01","027",2003-07-01,3999,2122
"947","01","027",2003-10-01,4156,2246
"948","01","027",2004-01-01,3989,2222
"949","01","027",2004-04-01,4061,2310
"950","01","027",2004-07-01,3959,2284
"951","01","027",2004-10-01,4090,2417
"952","01","027",2005-01-01,4065,2327
"953","01","027",2005-04-01,4079,2340
"954","01","027",2005-07-01,3982,2418
"955","01","027",2005-10-01,4317,2523
"956","01","027",2006-01-01,4322,2415
"957","01","027",2006-04-01,4254,2534
"958","01","027",2006-07-01,4411,2449
"959","01","027",2006-10-01,4388,2528
"960","01","027",2007-01-01,4332,2386
"961","01","027",2007-04-01,4463,2332
"962","01","027",2007-07-01,4445,2374
"963","01","027",2007-10-01,4417,2517
"964","01","027",2008-01-01,4269,2453
"965","01","027",2008-04-01,4188,2527
"966","01","027",2008-07-01,3867,2430
"967","01","027",2008-10-01,3947,2526
"968","01","027",2009-01-01,3631,2293
"969","01","027",2009-04-01,3647,2442
"970","01","027",2009-07-01,3433,2459
"971","01","027",2009-10-01,3510,2711
"972","01","027",2010-01-01,3449,2355
"973","01","027",2010-04-01,3550,2576
"974","01","027",2010-07-01,3422,2580
"975","01","027",2010-10-01,3488,2636
"976","01","027",2011-01-01,3416,2411
"977","01","027",2011-04-01,3432,2571
"978","01","027",2011-07-01,3322,2593
"979","01","027",2011-10-01,3400,2570
"980","01","027",2012-01-01,3332,2507
"981","01","027",2012-04-01,3325,2548
"982","01","027",2012-07-01,3266,2596
"983","01","027",2012-10-01,3311,2718
"984","01","027",2013-01-01,3238,2636
"985","01","027",2013-04-01,3257,2713
"986","01","027",2013-07-01,3199,2704
"987","01","027",2013-10-01,3347,2784
"988","01","027",2014-01-01,3398,2661
"989","01","027",2014-04-01,3423,2715
"990","01","027",2014-07-01,3322,2758
"991","01","027",2014-10-01,3493,2788
"992","01","027",2015-01-01,3502,2746
"993","01","027",2015-04-01,3504,2741
"994","01","027",2015-07-01,3359,2857
"995","01","027",2015-10-01,3543,3054
"996","01","027",2016-01-01,3587,2858
"997","01","027",2016-04-01,3544,2904
"998","01","027",2016-07-01,3498,3055
"999","01","027",2016-10-01,3742,3021
"1000","01","027",2017-01-01,3649,3006
"1001","01","027",2017-04-01,3752,3017
"1002","01","027",2017-07-01,3646,2996
"1003","01","027",2017-10-01,3903,3082
"1004","01","027",2018-01-01,3859,3095
"1005","01","027",2018-04-01,3898,3104
"1006","01","027",2018-07-01,3800,3089
"1007","01","027",2018-10-01,4006,3176
"1008","01","027",2019-01-01,3868,3066
"1009","01","029",2001-04-01,2155,1897
"1010","01","029",2001-07-01,2288,1982
"1011","01","029",2001-10-01,2308,2189
"1012","01","029",2002-01-01,2284,1970
"1013","01","029",2002-04-01,2300,2074
"1014","01","029",2002-07-01,2252,2018
"1015","01","029",2002-10-01,2277,2361
"1016","01","029",2003-01-01,2077,2129
"1017","01","029",2003-04-01,2180,2238
"1018","01","029",2003-07-01,2067,2223
"1019","01","029",2003-10-01,2056,2427
"1020","01","029",2004-01-01,2090,2191
"1021","01","029",2004-04-01,2101,2353
"1022","01","029",2004-07-01,2009,2349
"1023","01","029",2004-10-01,2052,2483
"1024","01","029",2005-01-01,2033,2262
"1025","01","029",2005-04-01,2051,2341
"1026","01","029",2005-07-01,1946,2364
"1027","01","029",2005-10-01,2040,2554
"1028","01","029",2006-01-01,2057,2373
"1029","01","029",2006-04-01,2051,2458
"1030","01","029",2006-07-01,1995,2480
"1031","01","029",2006-10-01,2029,2738
"1032","01","029",2007-01-01,2022,2507
"1033","01","029",2007-04-01,2083,2673
"1034","01","029",2007-07-01,2007,2615
"1035","01","029",2007-10-01,2123,2948
"1036","01","029",2008-01-01,2107,2642
"1037","01","029",2008-04-01,2201,2741
"1038","01","029",2008-07-01,2142,2681
"1039","01","029",2008-10-01,2178,2917
"1040","01","029",2009-01-01,2150,2475
"1041","01","029",2009-04-01,2096,2598
"1042","01","029",2009-07-01,1983,2573
"1043","01","029",2009-10-01,2021,2965
"1044","01","029",2010-01-01,2069,2513
"1045","01","029",2010-04-01,2088,2837
"1046","01","029",2010-07-01,1921,2815
"1047","01","029",2010-10-01,1941,2993
"1048","01","029",2011-01-01,1991,2670
"1049","01","029",2011-04-01,2046,2888
"1050","01","029",2011-07-01,1967,3019
"1051","01","029",2011-10-01,2120,3253
"1052","01","029",2012-01-01,2018,2860
"1053","01","029",2012-04-01,2013,2968
"1054","01","029",2012-07-01,1871,3017
"1055","01","029",2012-10-01,1931,3296
"1056","01","029",2013-01-01,2007,2909
"1057","01","029",2013-04-01,1993,3198
"1058","01","029",2013-07-01,1964,3130
"1059","01","029",2013-10-01,1958,3577
"1060","01","029",2014-01-01,2003,3159
"1061","01","029",2014-04-01,2053,3278
"1062","01","029",2014-07-01,2006,3289
"1063","01","029",2014-10-01,2093,3656
"1064","01","029",2015-01-01,1958,3113
"1065","01","029",2015-04-01,1976,3293
"1066","01","029",2015-07-01,1945,3381
"1067","01","029",2015-10-01,1975,3704
"1068","01","029",2016-01-01,1986,3308
"1069","01","029",2016-04-01,1963,3457
"1070","01","029",2016-07-01,1985,3499
"1071","01","029",2016-10-01,1957,3659
"1072","01","029",2017-01-01,1930,3282
"1073","01","029",2017-04-01,1891,3421
"1074","01","029",2017-07-01,1865,3358
"1075","01","029",2017-10-01,1899,3703
"1076","01","029",2018-01-01,1879,3630
"1077","01","029",2018-04-01,1895,3632
"1078","01","029",2018-07-01,1844,3692
"1079","01","029",2018-10-01,1848,3892
"1080","01","029",2019-01-01,1867,3311
"1081","01","031",2001-04-01,12254,1955
"1082","01","031",2001-07-01,11828,1975
"1083","01","031",2001-10-01,12316,2020
"1084","01","031",2002-01-01,12067,1943
"1085","01","031",2002-04-01,12281,2025
"1086","01","031",2002-07-01,12096,2013
"1087","01","031",2002-10-01,12438,2089
"1088","01","031",2003-01-01,11896,1965
"1089","01","031",2003-04-01,11866,2026
"1090","01","031",2003-07-01,11669,2045
"1091","01","031",2003-10-01,12281,2136
"1092","01","031",2004-01-01,11804,2012
"1093","01","031",2004-04-01,12069,2087
"1094","01","031",2004-07-01,11831,2088
"1095","01","031",2004-10-01,12259,2245
"1096","01","031",2005-01-01,11993,2023
"1097","01","031",2005-04-01,12121,2162
"1098","01","031",2005-07-01,11801,2241
"1099","01","031",2005-10-01,12551,2234
"1100","01","031",2006-01-01,12323,2194
"1101","01","031",2006-04-01,12392,2236
"1102","01","031",2006-07-01,12151,2255
"1103","01","031",2006-10-01,12639,2369
"1104","01","031",2007-01-01,12892,2333
"1105","01","031",2007-04-01,12838,2351
"1106","01","031",2007-07-01,12847,2357
"1107","01","031",2007-10-01,13134,2501
"1108","01","031",2008-01-01,13299,2427
"1109","01","031",2008-04-01,13212,2503
"1110","01","031",2008-07-01,12794,2494
"1111","01","031",2008-10-01,13118,2612
"1112","01","031",2009-01-01,13128,2378
"1113","01","031",2009-04-01,13248,2494
"1114","01","031",2009-07-01,12858,2523
"1115","01","031",2009-10-01,13310,2689
"1116","01","031",2010-01-01,13218,2406
"1117","01","031",2010-04-01,13106,2561
"1118","01","031",2010-07-01,12613,2619
"1119","01","031",2010-10-01,13065,2745
"1120","01","031",2011-01-01,12083,2505
"1121","01","031",2011-04-01,12275,2612
"1122","01","031",2011-07-01,11848,2703
"1123","01","031",2011-10-01,12291,2684
"1124","01","031",2012-01-01,12859,2631
"1125","01","031",2012-04-01,12771,2687
"1126","01","031",2012-07-01,12666,2714
"1127","01","031",2012-10-01,13226,2773
"1128","01","031",2013-01-01,13132,2689
"1129","01","031",2013-04-01,13185,2708
"1130","01","031",2013-07-01,12972,2790
"1131","01","031",2013-10-01,13324,2816
"1132","01","031",2014-01-01,13070,2757
"1133","01","031",2014-04-01,13063,2773
"1134","01","031",2014-07-01,12982,2839
"1135","01","031",2014-10-01,13483,2958
"1136","01","031",2015-01-01,13335,2772
"1137","01","031",2015-04-01,13603,2839
"1138","01","031",2015-07-01,13074,2918
"1139","01","031",2015-10-01,13229,3135
"1140","01","031",2016-01-01,13083,2843
"1141","01","031",2016-04-01,13182,2927
"1142","01","031",2016-07-01,13127,3031
"1143","01","031",2016-10-01,13806,3057
"1144","01","031",2017-01-01,13544,2923
"1145","01","031",2017-04-01,13720,3007
"1146","01","031",2017-07-01,13531,2979
"1147","01","031",2017-10-01,14053,3099
"1148","01","031",2018-01-01,13818,2973
"1149","01","031",2018-04-01,14043,3087
"1150","01","031",2018-07-01,13688,3077
"1151","01","031",2018-10-01,14155,3224
"1152","01","031",2019-01-01,14272,3064
"1153","01","033",2001-04-01,17022,2278
"1154","01","033",2001-07-01,16656,2278
"1155","01","033",2001-10-01,17036,2331
"1156","01","033",2002-01-01,16656,2261
"1157","01","033",2002-04-01,16985,2344
"1158","01","033",2002-07-01,16558,2357
"1159","01","033",2002-10-01,17008,2428
"1160","01","033",2003-01-01,16570,2364
"1161","01","033",2003-04-01,16685,2384
"1162","01","033",2003-07-01,16391,2403
"1163","01","033",2003-10-01,16756,2501
"1164","01","033",2004-01-01,16601,2393
"1165","01","033",2004-04-01,16792,2483
"1166","01","033",2004-07-01,16656,2556
"1167","01","033",2004-10-01,17174,2671
"1168","01","033",2005-01-01,16850,2459
"1169","01","033",2005-04-01,17145,2575
"1170","01","033",2005-07-01,16755,2631
"1171","01","033",2005-10-01,17473,2677
"1172","01","033",2006-01-01,17202,2590
"1173","01","033",2006-04-01,17271,2687
"1174","01","033",2006-07-01,16983,2675
"1175","01","033",2006-10-01,17672,2766
